ID,Taxon_ID,objid,bitstreamid,tags,mime_type,creator,date,place,permission,source,Comment
ceefbe5d7cabffd38c4808abf6ca903b,pythonsebae,EAEA0-0CB5-156A-390A-0,,dead;head,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
e06ccfac28181eb92732d079b47819a9,pythonsebae,EAEA0-DEC7-19B0-25D7-0,,drawing;thumbnail3,image/jpeg,Sir Andrew Smith,,,http://creativecommons.org/publicdomain/mark/1.0/,http://media.eol.org/data_objects/27080101,
f4f291f6228db44ac27bf1ba495f9ada,pythonsebae,EAEA0-AD63-2160-7E57-0,,,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
fa23dc42665b2906bd11f9c6d744185f,pythonsebae,EAEA0-47C6-54F9-D61A-0,,dead;head,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
2ef8c3b74f2528be9b35f70156300f1c,pytiliamelba,EAEA0-3444-C826-5AE4-0,,general;male;thumbnail1,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/2.0/,http://commons.wikimedia.org/wiki/File:Green-winged_Pytilia_(Pytilia_melba).jpg,
5f556bd359f16c10177b550d1a09d71b,pytiliamelba,EAEA0-FB13-1D89-13C9-0,,general;female;thumbnail2,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Green-winged_Pytilia_female_RWD.jpg,
f44a3a47f3f88aabd9e345f66820bc22,pytiliamelba,EAEA0-B357-E6F3-5734-0,,general;thumbnail3,image/jpeg,Hans Stieglitz,,,http://creativecommons.org/licenses/by-sa/3.0/,http://media.eol.org/data_objects/27240298,
109ade240fe918fc3c18b306b7fd7b5f,pyxicephalusadspersus,EAEA0-7E67-2102-272A-0,,general,image/jpeg,Alexis Naumann,1976-02-07,"Zoo Dresden, Germany",http://en.wikipedia.org/wiki/Public_domain,,
224f76c2916f6c502ba2347d75f6c62c,pyxicephalusadspersus,EAEA0-879A-AB48-8786-0,,general;thumbnail1,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/3.0/,"http://commons.wikimedia.org/wiki/File:Pyxicephalus_adspersus,_Boston_Aquarium.jpg",
4f4727ae9b1be906dcd49465a35b2c54,pyxicephalusadspersus,EAEA0-71AC-8464-55A5-0,,head;thumbnail2,,Alexis Naumann,1976-02-07,"Zoo Dresden, Germany",http://en.wikipedia.org/wiki/Public_domain,,
ac6fc5ffc510def39caa44634dde3b7c,pyxicephalusadspersus,EAEA0-8458-BE0D-11D6-0,,pair;thumbnail3,image/jpeg,Ltshears,,,http://creativecommons.org/publicdomain/mark/1.0/,http://media.eol.org/data_objects/26926542,
0ba2acfb50e6996e83678924afc0b759,queleaquelea,EAEA0-DA02-F2BB-464B-0,,general;thumbnail1,image/jpeg,Pawel Ryszawa,,,http://creativecommons.org/licenses/by/3.0/,http://media.eol.org/data_objects/27090381,
0c46f5ef0d0a32b6a70763dcf27b73b6,queleaquelea,EAEA0-434E-1BE0-6B95-0,,,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
0fc7f590ccfddff6db97c3174d4b7f8e,queleaquelea,EAEA0-95A6-19CD-CEF8-0,,drawing;thumbnail2,image/jpeg,Creator:John Gerrard Keulemans,,,http://creativecommons.org/publicdomain/mark/1.0/,http://media.eol.org/data_objects/31955186,
1c8823b5aa9ad7e2c685c0c2f876acbe,queleaquelea,EAEA0-096F-8CD5-CAD8-0,,group,image/jpeg,Atamari,2007-07-01,unknown,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Quelea_quelea_0001.jpg,
77816a75ea66c7748cdfe93735dc375e,queleaquelea,EAEA0-DAC7-D5A5-098E-0,,front,image/jpeg,Simon J. Tonge,2013-05-02,"Dambari Field Station (Matabeleland, Zimbabwe)",http://creativecommons.org/licenses/by/3.0/,http://media.eol.org/data_objects/24592737,
82159291dd34b102042e29971d97ea6b,queleaquelea,EAEA0-E50F-4F98-A13F-0,,group;thumbnail3,image/jpeg,Alastair Rae,unknown,unknown,http://creativecommons.org/licenses/by-sa/2.0/deed.en,http://commons.wikimedia.org/wiki/File:Red-billed_Quelea.jpg,
982e9783b627518f2cd98f1128b50e0c,queleaquelea,EAEA0-CC34-2603-A12B-0,,pair;nest,image/jpeg,Bernard DUPONT,2009-01-24,,http://creativecommons.org/licenses/by-nc-sa/2.0/,http://media.eol.org/data_objects/31735000,
c5fbf3380c6995e1b674e77868516229,queleaquelea,EAEA0-A1AC-A460-4053-0,,side,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
cb0f8b910cb0b44bb1015ea300623c1a,queleaquelea,EAEA0-D2FF-D04E-4DC1-0,,general;side,image/jpeg,inaturalist,2013-05-09,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/25152165,
ea6a50c2497395adc9ac43bd3f9e1ba5,queleaquelea,EAEA0-A4CC-0E0D-3B76-0,,side,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
0129723170a90db4fbb7b4eabb3cd8bf,raphiceruscampestris,EAEA0-C144-6918-EF52-0,,drawing;thumbnail3,image/png,,,,http://en.wikipedia.org/wiki/Public_domain,http://commons.wikimedia.org/wiki/File:The_book_of_antelopes_(1894)_Raphiceros_campestris.png,
64deb64e77b8b539d29261314d38cb47,raphiceruscampestris,EAEA0-FC71-718C-C1DF-0,,sitting,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Steenbok_sitting.jpg,
70bf9daf042a77d9aff0b9778db42a5a,raphiceruscampestris,EAEA0-0E07-88C8-50D2-0,,far,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-30,"near Kaa gate, Kgalagadi Transfrontier Park, Botswana",http://en.wikipedia.org/wiki/Public_domain,,
70de7f32e1cdc76e9bb7d287076888de,raphiceruscampestris,EAEA0-EFD5-73A5-177E-0,,general;side;back;thumbnail4,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-29,"near Auob river, Kgalagadi Transfrontier Park, South Africa",http://en.wikipedia.org/wiki/Public_domain,,
81f4bd63a820f35901f72ef1c7ae1342,raphiceruscampestris,EAEA0-78B9-CD8C-AF0E-0,,far,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-30,"near Kaa gate, Kgalagadi Transfrontier Park, Botswana",http://en.wikipedia.org/wiki/Public_domain,,
c959a8ea4201e41856ea9f4a0ac74c87,raphiceruscampestris,EAEA0-11D1-92F4-BD39-0,,general;side;far,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-30,"near Kaa gate, Kgalagadi Transfrontier Park, Botswana",http://en.wikipedia.org/wiki/Public_domain,,
cdb39b3a4be5c692137914dd91ea2ec0,raphiceruscampestris,EAEA0-87F4-00BA-4959-0,,female;thumbnail2,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Steenbok_Namibia.jpg,
e835b2a3eee4dc8795dbb94112ec5647,raphiceruscampestris,EAEA0-7B33-20C6-3EDD-0,,far,image/jpeg,Güldemann/Naumann,2011-03-29,"near Ngwatle, Kgalagadi district, Botswana",http://en.wikipedia.org/wiki/Public_domain,,
eb1fe713c5183ccefe5253ca9e4377f7,raphiceruscampestris,EAEA0-11CF-F70B-C2E4-0,,general;male;side;thumbnail1,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/2.5/,http://commons.wikimedia.org/wiki/File:Steenbock_male.JPG,
0ad54d1a5ed149301803fc773a74e2c6,raphicerusmelanotis,EAEA0-9114-80A1-FAD9-0,,general;drawing;thumbnail1,image/png,Philip Sclater,1894-01-01,unknown,http://en.wikipedia.org/wiki/Public_domain,http://commons.wikimedia.org/wiki/File:The_book_of_antelopes_(1894)_Raphiceros_melanotis.png,
a7cebf3a283a1d5fe1a8deb177bc33d4,raphicerusmelanotis,EAEA0-F7C3-2B28-6BF4-0,,general;thumbnail2,image/jpeg,Jimfbleak,2007-05-26,"De Hoop, South Africa",http://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Southafrica-capegrysbok.jpg,
504082a9cf4dd2bfadcbd09855fb7efb,raphicerussharpei,EAEA0-892C-8ED4-4AAF-0,,general;thumbnail3,image/jpeg,Bernard DUPONT,2013-12-03,"Punda Maria, Limpopo, South Africa",http://creativecommons.org/licenses/by-nc-sa/2.0/,http://media.eol.org/data_objects/27382397,
827b7c6d167fe799b27b468ec9341e41,raphicerussharpei,EAEA0-C618-622C-BA98-0,,general;thumbnail2,image/png,,,,https://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Sharpe_Grysbok.png,
cb6dd7b008b19167fa385da5dfa69ec7,raphicerussharpei,EAEA0-D096-3399-043D-0,,general;male;thumbnail1,image/jpeg,Bernard DUPONT,2013-12-04,"Punda Maria, Limpopo, South Africa",http://creativecommons.org/licenses/by-nc-sa/2.0/,http://media.eol.org/data_objects/27386211,
4437eed4f75ce531b3dbfc88cbea54fd,raphionacmeburkei,EAEA0-ECAF-D5A4-3EEA-0,,general;thumbnail1,image/jpeg,,,,PD,http://commons.wikimedia.org/wiki/File:Raphionacme_burkeri_(Jardin_des_Plantes_de_Paris).jpg,
72b3465366d7bb96e3cf79bedd6c2c43,rattus,EAEA0-7766-BB34-95E7-0,,general;thumbnail1,image/jpeg,,,,GFDL-1.2,http://commons.wikimedia.org/wiki/File:Longtailedrat.jpg,
a4a90d19ef6402e708d4a4b09a8c0b0e,rattus,EAEA0-418C-EC07-4805-0,,general;drawing;thumbnail2,image/jpeg,EOL China Regional Center,2010-08-06,,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/19887477,
b504d0f5d2973290d29ef646b74711db,rattus,EAEA0-C1F0-83E6-1E1C-0,,head;thumbnail3,image/jpeg,Biopix,,"Hobro, Jylland, Danmark",http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19182708,
01b24e72b4f881bb0b50c0b30488d898,reduncaarundinum,EAEA0-9359-DD4E-214E-0,,far;thumbnail2,image/jpeg,Winfried Bruenken,2010-03-25,"Soutpansberg, Limpopo, South Africa",http://creativecommons.org/licenses/by-sa/2.5/deed.en,http://commons.wikimedia.org/wiki/File:Gro%C3%9Friedbock_IMG_0077.JPG,
65f26f26ba8d23354aea5fdec7f8d953,reduncaarundinum,EAEA0-1990-86BF-B45C-0,,drawing;thumbnail3,image/png,,,,http://en.wikipedia.org/wiki/Public_domain,http://commons.wikimedia.org/wiki/File:The_book_of_antelopes_(1894)_Cervicapra_arundinum.png,
e3784a3853af60d45d1846e01341662d,reduncaarundinum,EAEA0-EE72-A6BE-3100-0,,general;side;pair;thumbnail1,image/jpeg,Jack Versloot,2005-10-23,unknown,http://creativecommons.org/licenses/by/2.0/deed.en,http://commons.wikimedia.org/wiki/File:Rietbok.jpg,
064bbb892def00bc47c030f98db5e8d0,reduncafulvorufula,EAEA0-BE39-C8DE-CE59-0,,general;drawing;thumbnail3,image/png,Philip Sclater,,,http://creativecommons.org/publicdomain/mark/1.0/,http://media.eol.org/data_objects/29741373,
1df52e1ec1fb400541eb99eefa2cff7c,reduncafulvorufula,EAEA0-EE79-202B-1C23-0,,general;thumbnail1,image/jpeg,unknown,2007-08-19,unknown,http://creativecommons.org/licenses/by-sa/3.0,http://commons.wikimedia.org/wiki/File:Bergriedbock_2007-08-16_201.jpg,
941bf1bfaa5a7ca7e1bbd5ea124f970e,reduncafulvorufula,EAEA0-C175-181F-2290-0,,head;pair;thumbnail2,image/jpeg,David Bygott,1977-05-01,"Ngorongoro, Arusha, Tanzania",http://creativecommons.org/licenses/by-nc-sa/2.0/,http://media.eol.org/data_objects/24977577,
41825ea76c1ba293fe1b4bc44673677e,reduviidae,EAEA0-6299-79E4-7655-0,,general;thumbnail1,image/jpeg,Alvesgaspar,unknown,unknown,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Bug_February_2009-5.jpg,
5be37db8109f2ade07b9d444e58b9d59,reduviidae,EAEA0-2D7F-55EC-3FD3-0,,general;side;thumbnail2,image/jpeg,Leonardo Ré-Jorge,2008-01-16,Porto Alegre southern Brazil,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Reduviidae_on_Inga.jpg,
360efa505d7eab01953effa83d14a7d1,rhabdomyspumilio,EAEA0-454E-6E12-F35C-0,,general;far;thumbnail3,image/jpeg,C.R.Selvakumar,2009-02-14,"Kilimanjaro, Tanzania",http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Four-striped_Grass_Mouse.JPG,
e61cac0525d8d715398cc7552f824a32,rhabdomyspumilio,EAEA0-D036-1ABC-1208-0,,general;thumbnail2,image/jpeg,Simon J. Tonge,2013-02-12,not provided,http://creativecommons.org/licenses/by/3.0/,http://media.eol.org/data_objects/23310556,
ec3777d40108d9fac80571eec47c7fb5,rhabdomyspumilio,EAEA0-4178-D35F-E659-0,,general;front;thumbnail1,image/jpeg,Arthur Chapman,2012-06-20,,https://creativecommons.org/licenses/by-nc-sa/2.0/,https://www.flickr.com/photos/arthur_chapman/7559785986/sizes/o/,
1f80f5f9e4e0bc548609886e014a31a4,rhigozumtrichotomum,EAEA0-4B2D-EC24-D43D-0,,branch;preserved,image/jpeg,Christfried Naumann,2009-03-29,"Mata-Mata camp (museum), Kgalagadi Transfrontier Park, South Africa",http://en.wikipedia.org/wiki/Public_domain,,
20c330a445287945ae7f201bcc37da52,rhigozumtrichotomum,EAEA0-6C95-5815-8E5C-0,,branch;preserved;thumbnail2,image/jpeg,Christfried Naumann,2009-03-29,"Mata-Mata camp (museum), Kgalagadi Transfrontier Park, South Africa",http://en.wikipedia.org/wiki/Public_domain,,
4ea1a870cdfbcbbf3a7a9af73b446436,rhigozumtrichotomum,EAEA0-A703-1669-E66B-0,,branch,image/jpeg,Gertrud Boden,2006-12-06,"Corridor, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
622ac1322b208b1b51326fe2a3886f45,rhigozumtrichotomum,EAEA0-4CF1-BBFA-A8BC-0,,branch,image/jpeg,Christfried Naumann,2005-02-11,"Corridor Pos 15/17, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
6fefd6371694b6616b65dff404e5b836,rhigozumtrichotomum,EAEA0-A663-A4B7-ECA6-0,,general;thumbnail1,image/jpeg,Gertrud Boden,2006-12-06,"Corridor, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
b6f162f00dd3af87d6d5d98c5bd935c8,rhigozumtrichotomum,EAEA0-81DE-3021-E065-0,,branch;thumbnail3,image/jpeg,Christfried Naumann,2005-02-11,"Corridor Pos 15/17, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
e87e5108f8788825057addc31cabc8fe,rhigozumtrichotomum,EAEA0-BB4C-B21F-1E8B-0,,general;thumbnail4,image/jpeg,Christfried Naumann,2005-02-11,"Corridor Pos 15/17, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
ea6e9fb1dcb6ad984b107c4e30d76c2f,rhigozumtrichotomum,EAEA0-F0A6-BC55-160D-0,,general,image/jpeg,Christfried Naumann,2005-02-11,"Corridor Pos 15/17, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
8e36dff7986258ce087ce811617471e4,rhinolophusclivosus,EAEA0-2259-C93A-902B-0,,head;thumbnail2,image/jpeg,inaturalist,2013-02-23,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/28459728,
b0b161b6e07fded4bb06588f679ca614,rhinolophusclivosus,EAEA0-C2E8-5302-03D3-0,,general;drawing;thumbnail3,image/png,,,,http://en.wikipedia.org/wiki/Public_domain,http://commons.wikimedia.org/wiki/File:Rhinolophus_clivosus.png,
be9ab64c55a46b8c92ec2c81a68b08ab,rhinolophusclivosus,EAEA0-A0AF-CB24-4CEB-0,,general;hanging;thumbnail1,image/jpeg,inaturalist,2013-02-23,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/28459723,
8f7b6d0da402c77795e1fb6dc0d19b82,rhinoptiluschalcopterus,EAEA0-938D-7105-5429-0,,general;drawing;thumbnail1,image/jpeg,Nicolas Huet,1838-01-01,unknown,http://en.wikipedia.org/wiki/Public_domain,http://commons.wikimedia.org/wiki/File:Rhinoptilus_chalcopterus_1838.jpg,
9f65d9cc5624e3d706282be423501c74,rhinoptiluschalcopterus,EAEA0-FCC4-075C-D0B1-0,,general;thumbnail2,image/jpeg,Bart  Wursten,2007-05-24,"Sofala, Mozambique",http://creativecommons.org/licenses/by-nc-sa/2.0/,http://media.eol.org/data_objects/24945539,
9fb37ea9c28deafe69393b17b20dbc21,rhinoptiluschalcopterus,EAEA0-6BA3-83D5-03E5-0,,general;thumbnail1,image/jpeg,Bernard DUPONT,2014-02-09,"Mpumalanga, South Africa",http://creativecommons.org/licenses/by-nc-sa/2.0/,http://media.eol.org/data_objects/28631936,
97184e0e4a53a46e55a182c56af7a114,rhoicissustridentata,EAEA0-5EA7-3120-F68B-0,,leaf;fruit;thumbnail2,image/jpeg,Research Institute Senckenberg,,"Malawi, Ntchisi Forest Reserve",http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/21957742,
a0ea496087a8173a49fa2a9266de3c3a,rhoicissustridentata,EAEA0-316C-996C-4F9F-0,,leaf;flower;thumbnail3,image/jpeg,Bart Wursten,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19241898,
b498c4f41151bd1a8491f4487d94937f,rhoicissustridentata,EAEA0-027B-3985-B9A8-0,,general;leaf;fruit;thumbnail1,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/3.0/,"http://commons.wikimedia.org/wiki/File:Rhoicissus_tridentata,_habitus,_a,_Louwsburg.jpg",
c78226fa836d523bff43221997ba77d6,rhoicissustridentata,EAEA0-E233-5B65-3A4D-0,,leaf,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/3.0/,"http://commons.wikimedia.org/wiki/File:Rhoicissus_tridentata,_habitus,_Louwsburg.jpg",
f0449dd32d58cfbb66370070489d221f,rhoicissustridentata,EAEA0-02D4-1470-1148-0,,leaf,image/jpeg,M. Purves,2010-05-04,unknown,http://creativecommons.org/licenses/by-sa/3.0/,http://en.wikipedia.org/wiki/File:Rhoicissus_tridentata_leaf.JPG,
fa23fe33c538a195ea1b752b5de26a35,rhoicissustridentata,EAEA0-BD19-3774-4A9D-0,,fruit;thumbnail4,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/3.0/,"http://commons.wikimedia.org/wiki/File:Rhoicissus_tridentata,_vrugte,_b,_Louwsburg.jpg",
006818702de84252af4f026413e75069,rhuspyroides,EAEA0-468D-2055-91FD-0,,leaf;thumbnail3,image/jpeg,JMK,,,http://creativecommons.org/licenses/by-sa/3.0/,http://media.eol.org/data_objects/27243061,
50c23c6e375fd1edf206b993b659a593,rhuspyroides,EAEA0-A44E-4584-0DFD-0,,general;thumbnail1,image/jpeg,JMK,,,http://creativecommons.org/licenses/by-sa/3.0/,http://media.eol.org/data_objects/27311123,
ca49488e5423cd1da420421585b20b88,rhuspyroides,EAEA0-643A-A9D9-E302-0,,flower;thumbnail2,image/jpeg,Scamperdale,2006-01-25,,https://creativecommons.org/licenses/by-nc/2.0/,https://www.flickr.com/photos/36517976@N06/3425306831/sizes/o/,
e230db48c237e5a4da3074a5bf7cf71f,rhuspyroides,EAEA0-5D86-530F-9046-0,,leaf;flower;thumbnail4,image/jpeg,JMK,,,http://creativecommons.org/licenses/by-sa/3.0/,http://media.eol.org/data_objects/27243072,
2ca4aa9105ca60cff56c10ae8355b49a,rhustenuinervis,EAEA0-D6B6-9516-58C4-0,,leaf;thumbnail2,image/jpeg,Bart Wursten,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19241404,
5e5609f9bd879c4e273ba982d887385b,rhustenuinervis,EAEA0-A97B-D5DC-6FA0-0,,fruit;thumbnail1,image/jpeg,Lynn Read,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19241403,
2102b706f9d821ce3eb88b709037c010,ricinuscommunis,EAEA0-AC0F-5247-D07B-0,,general,image/tiff,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
46d11f49c7f6cf1c2de21da01de07758,ricinuscommunis,EAEA0-4E3E-D267-C2C4-0,,flower ,image/tiff,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
496b1b6279c13855b334a748a75f35df,ricinuscommunis,EAEA0-30F3-F218-866F-0,,,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
4bbfbec5c6d8ad67fc643713c70bff72,ricinuscommunis,EAEA0-38EE-436E-9B6D-0,,leaf,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
65d5214a2a8505026c93b6499265a570,ricinuscommunis,EAEA0-268A-44F4-6AEB-0,,flower;thumbnail4,image/jpeg,H. Zell,2009-06-30,unknown,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Ricinus_communis_006.JPG,
7f98f108a413562e0784ec7852c9be2c,ricinuscommunis,EAEA0-2058-9E9F-B57D-0,,flower;thumbnail2,image/jpeg,H. Zell,2009-07-16,unknown,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Ricinus_communis_003.JPG,
b933c857e1edb7fac34749b323ddecce,ricinuscommunis,EAEA0-43B2-357E-593F-0,,fruit;thumbnail3,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
f25b306ce757a8f01092e75e2bf22f46,ricinuscommunis,EAEA0-B8F9-723C-229C-0,,general;leaf;flower;thumbnail1,image/jpeg,Andreas Früh (Andel),2005-09-21,Wetzikon Switzerland,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Ricinus_communis001.JPG,
2dd6824ed451390994ee408c3222a050,rousettusaegyptiacus,EAEA0-C8E1-6A55-C9DB-0,,general;drawing;thumbnail3,image/jpeg,"Description de l’Egypte, Book 34 (1826), Volume I - Planches : Histoire Naturelle.",2011-09-15,,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/15641390,
38fef672d41f81aa72a807ce3b0119d6,rousettusaegyptiacus,EAEA0-5A50-3D70-6A1C-0,,general;flying;eating;thumbnail1,image/jpeg,Artemy Voikhansky,2013-05-27,unknown,http://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Rousettus_aegyptiacus.jpg,
4b70da9fdf0a26175db4483b6ed3504f,rousettusaegyptiacus,EAEA0-FEEF-542B-9E30-0,,head;thumbnail2,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/2.5/,http://commons.wikimedia.org/wiki/File:Rousettus_egyptiacus2.jpg,
a18dfed5c65a91b07ce83a603ffef1c5,rousettusaegyptiacus,EAEA0-4257-E4CA-0068-0,,general;thumbnail1,image/jpeg,,,,https://creativecommons.org/licenses/by/2.5/,http://commons.wikimedia.org/wiki/File:PikiWiki_Israel_11327_Wildlife_and_Plants_of_Israel-Bat-003.jpg,
de804fe68321510df9b7c48a76aa029a,rousettusaegyptiacus,EAEA0-B25A-740B-A048-0,,general;group;thumbnail2,image/jpeg,Diana Lili M,2007-04-06,unknown,http://creativecommons.org/licenses/by/2.0,http://commons.wikimedia.org/wiki/File:Egyptian_fruit_bats.jpg,
afeeadb30cd1a9593a1a9c901406f880,saccostomuscampestris,EAEA0-13E6-831C-7398-0,,general;thumbnail1,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/4.0/,http://commons.wikimedia.org/wiki/File:Saccostomus_campestris.jpg,
424779befbb0a1ab883ee693a294b317,sagittariusserpentarius,EAEA0-A46F-6ECE-FF64-0,,flying;thumbnail2,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/2.0/,"http://commons.wikimedia.org/wiki/File:Sagittarius_serpentarius_-Tsavo_East_National_Park,_Kenya_-flying-8.jpg",
a65d3b1a924c14a947f2112728a4ef22,sagittariusserpentarius,EAEA0-EDE2-C109-6E18-0,,general;side;far,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-30,"near Polentswa/Nossob, Kgalagadi Transfrontier Park, South Africa/Botswana",http://en.wikipedia.org/wiki/Public_domain,,
bb7ce0617a0d323cce4ec20b8d8df08e,sagittariusserpentarius,EAEA0-825C-45A7-8C01-0,,eating;thumbnail4,image/jpeg,Jean & Nathalie,,,http://creativecommons.org/licenses/by/2.0/,http://media.eol.org/data_objects/27769483,
c7a68bd6f586cd235bfee93b761fef78,sagittariusserpentarius,EAEA0-45C8-3C8D-D11C-0,,general;side;far,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-30,"near Polentswa/Nossob, Kgalagadi Transfrontier Park, South Africa/Botswana",http://en.wikipedia.org/wiki/Public_domain,,
d0273b03328cf1f58cb22ece4886d1d3,sagittariusserpentarius,EAEA0-9378-2698-A671-0,,side,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Sagittarius_serpentarius_Sekretär.JPG,
d06c94f55e987928409dbb6a658d5931,sagittariusserpentarius,EAEA0-4F77-8B94-A404-0,,flying,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/2.0/,http://commons.wikimedia.org/wiki/File:Secretary_bird_(Sagittarius_serpentarius)_2.jpg,
d285cf69f4059b36487da5d32ef9651e,sagittariusserpentarius,EAEA0-86AD-3ED2-B55D-0,,group;thumbnail3,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-30,"near Polentswa/Nossob, Kgalagadi Transfrontier Park, South Africa/Botswana",http://en.wikipedia.org/wiki/Public_domain,,
d9c557394c822d661fefa32e01f8e9f8,sagittariusserpentarius,EAEA0-F219-5583-D24B-0,,general;side;thumbnail1,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-30,"near Polentswa/Nossob, Kgalagadi Transfrontier Park, South Africa/Botswana",http://en.wikipedia.org/wiki/Public_domain,,
ddedea6f61fa8d7e956db58bb81509ed,sagittariusserpentarius,EAEA0-818A-2FEC-0067-0,,side;thumbnail4,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/2.0/,http://commons.wikimedia.org/wiki/File:Messager_sagittaire_Sagittarius_serpentarius.jpg,
dfd7cbae4c1e3503b6f85f549b3371f4,sagittariusserpentarius,EAEA0-C5E1-CABD-8E0C-0,,pair,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-30,"near Polentswa/Nossob, Kgalagadi Transfrontier Park, South Africa/Botswana",http://en.wikipedia.org/wiki/Public_domain,,
