ID,Name,Concepticon_ID,Concepticon_Gloss,GBIF_ID,GBIF_NAME,canonicalName,rank,kingdom,kingdomKey,phylum,phylumKey,class_,classKey,order,orderKey,family,familyKey,genus,genusKey,Description
enneapogoncenchroides,Enneapogon cenchroides,,,8669627,Enneapogon cenchroides (Licht.) C.E.Hubb.,Enneapogon cenchroides,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Enneapogon,2703890,"hardy grass, 1m tall, leaves and culms covered with velvety hairs, the nodes are hairy, inflorescence is a hairy panicle, the spikelets typically have nine, hairy-fringed awns"
entadaarenaria,Entada arenaria,,,2976272,Entada arenaria Schinz,Entada arenaria,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Entada,2976182,
epomophorusgambianus,Epomophorus gambianus,,,2432790,"Epomophorus gambianus (Ogilby, 1835)",Epomophorus gambianus,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Chiroptera,734,Pteropodidae,9367,Epomophorus,2432785,"herbivore; body-length: 12-25cm; wingspan: 50cm; the fur is greyish brown to nearly white in colour; the face appears dog-like with the long snout and the simple ears, at the base of which are a white marks; the males are larger and have characteristic patches of white fur on the shoulders;"
epomophoruswahlbergi,Epomophorus wahlbergi,,,2432787,"Epomophorus wahlbergi (Sundevall, 1846)",Epomophorus wahlbergi,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Chiroptera,734,Pteropodidae,9367,Epomophorus,2432785,herbivore; body-length: 12-25cm; wingspan: 50cm; greyish to white fur; dog-like face; white patch at the base of the ear; males are larger and have white shoulder epaulettes;
eptesicuscapensis,Eptesicus capensis,,,7261798,Neoromicia capensis capensis,Neoromicia capensis capensis,SUBSPECIES,Animalia,1,Chordata,44,Mammalia,359,Chiroptera,734,Vespertilionidae,9368,Neoromicia,4265901,insectivore; body-length: 8-9cm; dark greyish brown fur with white to yellowish underparts; the forehead is dome-shaped; small ears;
equusasinus,Equus asinus,,,2440891,"Equus asinus Linnaeus, 1758",Equus asinus,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Perissodactyla,795,Equidae,5479,Equus,8652950,
equuscaballus,Equus caballus,,,2440886,"Equus caballus Linnaeus, 1758",Equus caballus,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Perissodactyla,795,Equidae,5479,Equus,8652950,
equusquagga,Equus quagga,,,2440892,"Equus quagga Boddaert, 1785",Equus quagga,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Perissodactyla,795,Equidae,5479,Equus,8652950,"herbivore; height: 110-145cm; this Zebra is thick built and short legged; the body is white with thick,vertical, black stripes alternating with lighter shadow stripes; the stripes become less distinct towards the hooves; the ears are small;"
equuszebrahartmannae,Equus zebra hartmannae,,,7799073,"Equus hartmannae Matschie, 1898",Equus hartmannae,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Perissodactyla,795,Equidae,5479,Equus,8652950,herbivore; the coat is yellowish-white with narrow black stripes; the stripes go all the way to the hooves; the belly remains white; there is a dewlap; the stripes on the buttocks are narrower than those of the Cape Mountain Zebra;
equuszebrazebra,Equus zebra zebra,,,2440888,"Equus zebra Linnaeus, 1758",Equus zebra,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Perissodactyla,795,Equidae,5479,Equus,8652950,herbivore; height: 120 -15cm; The coat is white with close black stripes; the stripes on the buttocks are broad; the stripes go all the way to the hooves; the belly remains white; on the nose there is an orange suffusion;there is a dewlap; males are larger than females;
eragrostiscurvula,Eragrostis curvula,,,2705378,Eragrostis curvula Nees,Eragrostis curvula,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Eragrostis,2705322,
eragrostislehmanniana,Eragrostis lehmanniana,,,8080622,Eragrostis lehmanniana Nees,Eragrostis lehmanniana,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Eragrostis,2705322,"perennial grass, abundant, conspicious bend at the lowermost nodes of the culms, reproduces vegetatively through touching the groung with its nodes, slender but sturdy tufted grass, stick-like"
eragrostisnindensis,Eragrostis nindensis,,,4143795,Eragrostis nindensis Ficalho & Hiern,Eragrostis nindensis,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Eragrostis,2705322,
eragrostispallens,Eragrostis pallens,,,4143512,Eragrostis pallens Hack.,Eragrostis pallens,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Eragrostis,2705322,
eragrostisrigidior,Eragrostis rigidior,,,2705391,Eragrostis cylindriflora Hochst.,Eragrostis cylindriflora,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Eragrostis,2705322,
eragrostistrichophora,Eragrostis trichophora,,,2705391,Eragrostis cylindriflora Hochst.,Eragrostis cylindriflora,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Eragrostis,2705322,"perennial grass, 60cm tall, slender and wiry appearance, branched culms with purple nodes, inflorescence is an open panicle with branches arranged in whorls"
eragrostisviscosa,Eragrostis viscosa,,,2705441,Eragrostis viscosa Trin.,Eragrostis viscosa,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Eragrostis,2705322,
eremias,Eremias,,,9135912,"Eremias Wiegmann, 1834",Eremias,GENUS,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Lacertidae,5201,Eremias,9135912,
eremomelaicteropygialis,Eremomela icteropygialis,,,2492977,"Eremomela icteropygialis (Lafresnaye, 1839)",Eremomela icteropygialis,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Cisticolidae,9293,Eremomela,2492968,
eremopterixleucotis,Eremopterix leucotis,,,2490692,"Eremopterix leucotis (Stanley, 1814)",Eremopterix leucotis,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Alaudidae,7211,Eremopterix,2490688,
eresidae,Eresidae,,,7369,Eresidae,Eresidae,FAMILY,Animalia,1,Arthropoda,54,Arachnida,367,Araneae,1496,Eresidae,7369,,,
erianthemumngamicum,Erianthemum ngamicum,,,4002906,Erianthemum ngamicum (Sprague) Danser,Erianthemum ngamicum,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Santalales,934,Loranthaceae,6663,Erianthemum,7287858,
erinaceinae,Erinaceinae,,,113279250,"Erinaceinae G.Fischer, 1814",Erinaceinae,SUBFAMILY,,,,,,,,,,,,,
eriocephalusmicrophylluspubescens,Eriocephalus microphyllus var. pubescens,,,4210265,Eriocephalus microphyllus var. pubescens (DC.) M.A.N.Müll.,Eriocephalus microphyllus pubescens,VARIETY,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Eriocephalus,3130098,"shrub, up to 1m tall, very small reddish flowers, white seeds puffs which cover the ground like snow, small leaves with strong aromatic fragrance"
eriospermumbakerianum,Eriospermum bakerianum,,,2775953,Eriospermum bakerianum Schinz,Eriospermum bakerianum,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Eriospermum,8326281,"herb; basal, heart-shaped leaves; small, white flowers in a multi-branched inflorescence"
eriospermummackeniigalpinii,Eriospermum mackenii galpinii,,,2775920,Eriospermum mackenii subsp. galpinii (Schinz) P.L.Perry,Eriospermum mackenii galpinii,SUBSPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Eriospermum,8326281,
erythrophleumafricanum,Erythrophleum africanum,,,2971189,Erythrophleum africanum Harms,Erythrophleum africanum,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Erythrophleum,2971185,
erythropygiapaena,Erythropygia paena,,,5788857,"Erythropygia paena A.Smith, 1836",Erythropygia paena,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Muscicapidae,9322,Erythropygia,4845640,
eucalyptus,Eucalyptus,,,7493935,Eucalyptus L'Hér.,Eucalyptus,GENUS,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Myrtaceae,5014,Eucalyptus,7493935,
eucleacrispa,Euclea crispa,,,6056988,Euclea crispa (Thunb.) Gürke,Euclea crispa,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Ebenaceae,6709,Euclea,3234203,
eucleanatalensis,Euclea natalensis,,,6056978,Euclea natalensis A.DC.,Euclea natalensis,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Ebenaceae,6709,Euclea,3234203,
eucleaundulata,Euclea undulata,,,5662635,Euclea undulata Thunb.,Euclea undulata,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Ebenaceae,6709,Euclea,3234203,
eumenidae,Eumenidae,,,4240,Eumenidae,Eumenidae,FAMILY,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Eumenidae,4240,,,
euplectesorix,Euplectes orix,,,2494088,"Euplectes orix (Linnaeus, 1758)",Euplectes orix,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Ploceidae,9336,Euplectes,2494085,
euplectesprogne,Euplectes progne,,,2494090,"Euplectes progne (Boddaert, 1783)",Euplectes progne,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Ploceidae,9336,Euplectes,2494085,
eupodotisafra,Eupodotis afra,,,2474918,"Afrotis afra (Linnaeus, 1758)",Afrotis afra,SPECIES,Animalia,1,Chordata,44,Aves,212,Otidiformes,8708973,Otididae,9610,Afrotis,2474912,
eupodotisruficrista,Eupodotis ruficrista,,,2474882,"Lophotis ruficrista (A.Smith, 1836)",Lophotis ruficrista,SPECIES,Animalia,1,Chordata,44,Aves,212,Otidiformes,8708973,Otididae,9610,Lophotis,2474879,omnivore; body-length: 50 cm; brownish above; black below; red crest is only visible in displaying males
eurocephalusanguitimens,Eurocephalus anguitimens,,,2492843,"Eurocephalus anguitimens A.Smith, 1836",Eurocephalus anguitimens,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Laniidae,9315,Eurocephalus,2492841,
falco,Falco,,,2480996,"Falco Linnaeus, 1758",Falco,GENUS,Animalia,1,Chordata,44,Aves,212,Falconiformes,7191407,Falconidae,5240,Falco,2480996,
falcobiarmicus,Falco biarmicus,,,8014966,"Falco biarmicus Temminck, 1825",Falco biarmicus,SPECIES,Animalia,1,Chordata,44,Aves,212,Falconiformes,7191407,Falconidae,5240,Falco,2480996,"carnivore; body-length: 40-45 cm, rufous and black head and crown; pinkish underside; dark back"
falcochicquera,Falco chicquera,,,2481019,"Falco chicquera Daudin, 1800",Falco chicquera,SPECIES,Animalia,1,Chordata,44,Aves,212,Falconiformes,7191407,Falconidae,5240,Falco,2480996,"carnivore; body-length: 30-36 cm, chestnut head and nape; dark brown moustach-like patches on the face; black and white barred belly; white throat; grey tail with black band"
falconaumanni,Falco naumanni,,,9584698,"Falco naumanni Fleischer, 1818",Falco naumanni,SPECIES,Animalia,1,Chordata,44,Aves,212,Falconiformes,7191407,Falconidae,5240,Falco,2480996,"carnivore; body-length: 30 cm, chestnut, unspotted back; grey head, tail and secondaries"
