id,scientific_name,synonyms,description,english_name,kingdom,phylum,class,order,family,genus,characteristics,biotope,countries__ids,general_uses,notes,refs__ids,links
rhigozumtrichotomum,Rhigozum trichotomum,,,Three thorn,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Bignoniaceae,Rhigozum,"Shrub, 1-2m tall, egg-shaped leaves, solitary, white to salmon coloured flowers with a diameter up to 4cm, the fruit is a grey spindle-shaped capsule up to 10cm long","dry river course, sandy soil, dune","BW,NA,ZA",,,vanderwalt1999[72];vanrooyen2001[56],
rhinolophusclivosus,Rhinolophus clivosus,,,Geoffroy's horseshoe bat,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,"insectivore; body-length: 7-8cm, wing-span: 35cm; the coat is light brown on the back and yellowish-grey on the underside; the nose leaf is complex and horseshoe-shaped the ears are long and sharply pointed;","savanna, shrubland, grassland, woodland, semi-arid desert","NA,ZA,ZW",,,cillie1997[210],
rhinoptiluschalcopterus,Rhinoptilus chalcopterus,,,Bronze-winged courser,Animalia,Chordata,Aves,Charadriiformes,Glareolidae,Rhinoptilus,,,"BW,NA",,,,
rhoicissustridentata,Rhoicissus tridentata,,,Bushman's grape,Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Rhoicissus,,,"BW,ZA",,,,
rhuspyroides,Rhus pyroides,Searsia pyroides,,Common currant-rhus,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Anacardiaceae,Searsia,,,"BW,NA,ZA",,"Check: ""Searsia pyroides"" in eol",,
rhustenuinervis,Rhus tenuinervis,,,Commiphora rhus,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Anacardiaceae,Rhus,"thorny shrub, 1-2m tall, trifoliate leathery leaves, leaves are velvety below with toothed margins, small greenish-white to cream flowers; the fruit is a brownish-red, diamond shaped, flat drupe;","arid grassland, woodland,dandy soil, dune","BW,NA,ZA",,,vanrooyen2001[46],
ricinuscommunis,Ricinus communis,,,Castor bean,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Ricinus,,,"BW,ZA",,,,
rousettusaegyptiacus,Rousettus aegyptiacus,,,Egyptian fruit bat,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Rousettus,"herbivore; body-length: 15cm, wing-span: 60cm; dark brown fur; pointy ears;","savanna, forest, grassland","MZ,ZA,ZW",,Egyptian fruit bat,cillie1997[207],
saccostomuscampestris,Saccostomus campestris,,,Pouched mouse,Animalia,Chordata,Mammalia,Rodentia,Muridae,Saccostomus,"herbivore; body-length: 9-18cm; the fur is grey-brown on the back, lighter on the flanks and white on the belly; the tail is short; the eyes are small; it can store food in cheek-pouches;","savanna, grassland, desert","BW,MZ,NA,ZA,ZW",,,cillie1997[214],
sagittariusserpentarius,Sagittarius serpentarius,,,Secretary bird,Animalia,Chordata,Aves,Accipitriformes,Sagittariidae,Sagittarius,carnivore; body-length: 140 cm; white plumage; long black feathered legs; black tail; large reddish eyepatch,"grassland, coast","BW,NA,ZA",,,sinclair1994[110],
salviaruncinata,Salvia runcinata,,,Salvia sp.,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,,,"BW,NA",,,,
sansevieriaaethiopica,Sansevieria aethiopica,Sansevieria scabrifolia,,Bowstring hemp,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Sansevieria,,,"BW,NA,ZA",,,,
sansevieriazeylanica,Sansevieria zeylanica,,,Sansevieria sp.,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Sansevieria,,,,,check (given as S. zevlania in Visser2001[234]),,
sarkidiornismelanotos,Sarkidiornis melanotos,,,Comb duck,Animalia,Chordata,Aves,Anseriformes,Anatidae,Sarkidiornis,"omnivore; body-length: 65 - 80 cm, black and white plumage; speckled grey head; male larger than female; in breeding season the male has a large comb on the bill",freshwater,,,,sinclair1994[64],
scadoxuspuniceus,Scadoxus puniceus,,,Snake lily,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Scadoxus,,,"BW,ZA",,,,
scarabaeidae,Scarabaeidae,,,"Dung beetle, Scarab beetle",Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,,,,"BW,NA,ZA",,,,
schmidtiakalihariensis,Schmidtia kalihariensis,,,Bushman grass,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Schmidtia,"Kalahari's most prominent annual grass, up to 1 m tall, produces an acidic secretion with strong smell, hardy grass with the tendency to become almost biennal in years of good rainfall, culms grow erect from a bent base, culms, dull striped sheaths and leaf blades densely haired, glands at the tips of the hairs that secrete a sticky organic acid (in maturity) that has devastating effects on humans and animals",,"BW,NA,ZA",,,vanderwalt1999[95],
schmidtiapappophoroides,Schmidtia pappophoroides,,,Sand quick,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Schmidtia,perennial grass; 90 cm high; inflorescence is a panicle; the spikelets have five awns; leaves are blue-green and sometimes curled at the tip,sandy soil,"BW,NA,ZA,ZW",,,burke2007[108],
schoenoplectusmuricinux,Schoenoplectus muricinux,,,Schoenoplectus sp.,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Schoenoplectus,"perennial sedge; up to 1,5 m tall; woody rhizome; reduced leaves; inflorescence is a cluster of congested, straw-coloured spikelets with brownish markings; the fruit is shining black when mature",river course,"BW,NA",,,vanrooyen2001[114],
scillanervosa,Scilla nervosa,Schizocarphus nervosus,,Wild squill,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Schizocarphus,,,"BW,NA,ZW",,,,
scincidae,Scincidae,,,Skinks,Animalia,Chordata,Reptilia,Squamata,Scincidae,Plestiodon,,,,,,,
scopusumbretta,Scopus umbretta,,,Hamerkop,Animalia,Chordata,Aves,Pelecaniformes,Scopidae,Scopus,carnivore; body-length: 56 cm; dark brown plumage; long legs; hammer-shaped profile of the head; long dark bill,freshwater,"BW,ZA",,,sinclair1994[60],
scorpiones,Scorpiones,,,Scorpions,Animalia,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,,,,,,,
searsialancea,Searsia lancea,Rhus lancea,,Karee,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Searsia,,,"BW,ZA",,,,
searsialeptodictya,Searsia leptodictya,Rhus leptodictya,,Rock rhus,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Anacardiaceae,Searsia,,,"BW,NA",,,,
securidacalongipedunculata,Securidaca longipedunculata,,,Violet tree,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Polygalaceae,Securidaca,,,"BW,NA,ZA",,,,
securinegavirosa,Securinega virosa,Flueggea virosa,,Common bushweed,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Flueggea,,,"BW,NA",,,,
seneciolongiflorus,Senecio longiflorus,Kleinia longiflora,,Sjambok bush,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Kleinia,,,"BW,NA",,,,
sennaitalica,Senna italica,,,Port Royal senna,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Senna,"perennial herb; op to 40 cm tall; hairy stems rise from a black, woody rootstock; pinnately compound leaves; leaflets with rounded tips; yellow flowers; fruit is a large and flat pod","savanna, grassland","BW,NA,ZA",,,vanderwalt1999[107];vanrooyen2001[134],
sericoremaremotiflora,Sericorema remotiflora,,,Sericorema sp.,,,,,,,"bushy herb; up to 1 m tall; slender branches; linear leaves; white to yellow flowers; fruit is a fluffy ball with smooth, shiny seeds",sandy soil,,,,vanrooyen2001[158],
serinusalario,Serinus alario,,,Black-headed canary,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Serinus,,,"BW,NA,ZA",,,,
serpentes,Serpentes,,,Snakes,Animalia,Arthropoda,Reptilia,Squamata,Ethusidae,Serpenthusa,,,,,,,
sesamumtriphyllum,Sesamum triphyllum,,,Thunderbolt flower,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Pedaliaceae,Sesamum,"erect, annual herb; 25-200 cm; solitary, dark pink flowers with darker centre; small, butterfly-shaped seeds; fruit oblong capsule; aromatic leaves","savanna, grassland, sandy soil","BW,NA,ZA",,,vanderwalt1999[119];vanrooyen2001[186],
sidachysantha,Sida chysantha,,,Sida sp.,Plantae,,,Malvales,Malvaceae,Sida,herb; about 30-50 cm tall; branched at the base; oblong leaves; golden yellow flowers; fruit is a capsule,"grassland, woodland, sandy soil","BW,NA,ZA",,"cf. eol 49087 Sida ""Fanpetals""",vanrooyen2001[176],
sigmoceroslichtensteinii,Sigmoceros lichtensteinii,,,Lichtensteins hartebeest,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Sigmoceros,herbivore; height: 125 cm; the coat is chestnut or yellow-brown; the buttocks are a lighter colour; the tail and the shins are black; the shoulders are humped; both sexes heve horns that rise on a single pedicel; it can be distinguished from the Red Hartebeest by the lack of black blazes;,savanna,"MZ,ZA,ZW",,,cillie1997[78],
simiiformes,Simiiformes,,,Higher primates: Monkeys and Apes,Metazoa,Chordata,Mammalia,Primates,,,,,,,,,
siphonaptera,Siphonaptera,,,Fleas,Protozoa,Not,Granuloreticulosea,Foraminiferida,Miliolidae,,,,,,,,
sitophilus,Sitophilus,,,Granary weevil,Animalia,Arthropoda,Insecta,Coleoptera,Dryophthoridae,Sitophilus,,,"BW,ZA",,,,
sitophilusgranarius,Sitophilus granarius,,,"Grain weevil, Wheat weevil",Animalia,Arthropoda,Insecta,Coleoptera,Dryophthoridae,Sitophilus,,,"BW,ZA",,,,
solanumcapense,Solanum capense,,,Poison apple,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,"shrub, 0,45 m tall, cream to pale purple coloured flowers, yellow berries, slightly hairy leaves, slightly thorny stem, moderate toxicity of the apples",,,,http://www.theplantlist.org/tpl1.1/record/tro-29603831,vanderwalt1999[80],
solanumcatombelense,Solanum catombelense,,,,Plantae,,,,,,,,,,,,
solanumcoccineum,Solanum coccineum,Solanum tomentosum,,Solanum sp.,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,,,"BW,NA,ZA",,,,
solanumlycopersicum,Solanum lycopersicum,Lycopersicon esculentum;Lycopersicon lycopersicum,,Tomato,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,,,,,,,
solanumsupinum,Solanum supinum,,,Poison apple,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,"sprawling shrub, 40 cm tall, leaf margings deeply undulated, leaves covered with hairs, solitary white or pale violet flowers, fruit is a yellow berry","grassland, dry river course","BW,NA,ZA",,http://www.theplantlist.org/tpl1.1/record/tro-29603877,vanrooyen2001[76],
solanumtuberosum,Solanum tuberosum,,,Potato,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,,,,,,,
solifugae,Solifugae,,,"Sun spider, Camel spider, Wind scorpion",Animalia,Arthropoda,Arachnida,Solifugae,,,,,"BW,ZA",,,,
solpugidae,Solpugidae,,,Solpugidae sp.,Animalia,Arthropoda,Arachnida,Solifugae,Solpugidae,,,,"BW,NA,ZA",,,,
spirostachysafricana,Spirostachys africana,,,Tamboti,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Spirostachys,,,"BW,ZA",,,,
sporopipessquamifrons,Sporopipes squamifrons,,,Scaly-feathered weaver,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Sporopipes,,,"BW,NA",,,,
stenopelmatidae,Stenopelmatidae,,,"Jerusalem cricket, Sand cricket",Animalia,Arthropoda,Insecta,Orthoptera,Stenopelmatidae,,,,"BW,NA,ZA",,,,
stephanoaetuscoronatus,Stephanoaetus coronatus,,,Crowned hawk-eagle,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Stephanoaetus,carnivore; body-length: 80-90 cm; dark plumage; grey above; rufous below; long tail,"forest, woodland",,,,sinclair1994[76],
sternocera,Sternocera,,,Jewel beetle,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Calthropella,,,"BW,NA,ZA",,,,
sternoceraorissa,Sternocera orissa,,,Jewel beetle,Animalia,,,Coleoptera,Buprestidae,Sternocera,,,"BW,NA,ZA",,,,
stipagrostis,Stipagrostis,,,,Plantae,,,,,,,,,,,,
stipagrostisamabilis,Stipagrostis amabilis,,,Dune reed,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipagrostis,"perennial large shrub-like grass, up to 2 m tall, colonizer of unstable dune tops, expanded rootstock system, tufted growth",,"BW,NA,ZA",,not listed in Wikipedia entry for the genus; synomym: Aristida amabilis,vanderwalt1999[91],
stipagrostisciliata,Stipagrostis ciliata,,,Tall bushman grass,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipagrostis,"perennial tufted grass, up to 1 m tall, nodes on the culms with characteristic white rings of white hair, large open panicles with long brownish awns",,"BW,NA,ZA",,,vanderwalt1999[92],
stipagrostisobtusa,Stipagrostis obtusa,,,Small bushman grass,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipagrostis,"small perennial tufted grass, dense basal leaf covering, up to 60 cm tall, pioneer and climax grass, curled blue-green leaves, one of the most important grazing resources",,"BW,NA,ZA",,,vanderwalt1999[93],
stipagrostisuniplumis,Stipagrostis uniplumis,,,Silky bushman grass,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipagrostis,"perennial grass, soft feather-shaped hairy awns, tufts of hair at the base of the awns and at the nodes, lifespan of about five years, luxuriant seed production, high grazing value",,"BW,NA,ZA",,not listed in Wikipedia entry for the genus,vanderwalt1999[94],
streptopelia,Streptopelia,,,Turtle doves,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,,,,,,,
streptopeliacapicola,Streptopelia capicola,,,Ring-necked dove,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,,,,,,,
streptopeliasenegalensis,Streptopelia senegalensis,,,Laughing dove,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,,,"BW,NA,ZA,ZW",,,,
strophanthus,Strophanthus,,,,Plantae,,,,,,,,,,,,
struthiocamelus,Struthio camelus,,,Ostrich,Animalia,Chordata,Aves,Struthioniformes,Struthionidae,Struthio,omnivore; body-length: 2 m;  male: black and white plumage; female brown and white plumage; ,savanna,,,,sinclair1994[110],
strychnoscocculoides,Strychnos cocculoides,,,Corky monkey-orange,Plantae,,,,,,,,,,,,
strychnosmadagascariensis,Strychnos madagascariensis,,,Black monkey orange,Viridiplantae,Streptophyta,Magnoliopsida,Gentianales,Loganiaceae,Strychnos,,,"BW,NA",,,,
strychnospotatorum,Strychnos potatorum,,,Grape strychnos,Plantae,,,,,,,,,,,,
strychnospungens,Strychnos pungens,,,Spine-leaved monkey-orange,Viridiplantae,Streptophyta,Magnoliopsida,Gentianales,Loganiaceae,Strychnos,,,"BW,ZA",,,,
suricatasuricatta,Suricata suricatta,Suricata suricata,,"Suricate, Meerkat",Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Suricata,carnivore; body-length: 25-35cm; the colour is silvery-brown with darker spots which may merge into crosslines on the lower back; the tail is not bushy and dark tipped;,"savanna, semi-arid desert","BW,NA,ZA",,,cillie1997[164],
susscrofadomesticus,Sus scrofa domesticus,,,Domestic pig,Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,,,,,,,
sylvicapragrimmia,Sylvicapra grimmia,,,Grey duiker,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Sylvicapra,"herbivore; height: 50cm; the coat varies in colour from light grey-brown to red-brown; the belly and the insides of the legs are white; the front legs have vertical black stripes; there is a tuft of long, black hair on the forehead;the short tail is dark on top and white underneath; females are larger and lack horns;","savanna, grassland, woodland, mountains","BW,MZ,NA.ZA,ZW",,"Bush Duiker, Common Duiker",cillie1997[64],
sylviettarufescens,Sylvietta rufescens,,,Long-billed crombec,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvietta,,,,,,,
synceruscaffer,Syncerus caffer,,,Cape buffalo,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Syncerus,"herbivore; height: 1-1,7m; this cattle-like animal is born with a light reddish-brown coat that darkens with age until it is grey-black; both sexes are horned, but the horns of the male are especially large with thick bosses;","savanna, scrubforest, forest, grassland","BW,MZ,NA.ZA,ZW",,,cillie1997[84],
tabanidae,Tabanidae,,,"Horse fly, Forest fly, Deer fly",Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Scaptia,,,"BW,ZA",,,,
tadaridaaegyptiaca,Tadarida aegyptiaca,,,Egyptian free-tailed bat,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Tadarida,"insectivore; body-length: 10-12cm, wing-span: 35cm; greyish-brown dorsal coat; very large ears; long snout with slightly upturned lip;","savanna, scrubforest, grassland, semi-arid desert","BW,MZ,NA,ZA,ZW",,,cillie1997[208],
taeniasolium,Taenia solium,,,Pork tapeworm,Metazoa,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,,,"BW,ZA",,,,
tagetesminuta,Tagetes minuta,,,Muster John Henry,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tagetes,,,"BW,NA",,,,
talinumarnotii,Talinum arnotii,Talinum arnottii,,Kalahari butterweed,Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Talinaceae,Talinum,,,"BW,NA,ZA,ZW",,,,
talinumcrispatulum,Talinum crispatulum,,,Talinum sp.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Talinaceae,Talinum,"herb; 5-15 cm tall; erect and spreading, pinkish stems; large roots; succlent, linear leaves; bright yellow flowers; seeds are small and shining black","arid savanna, sandy soil, dune",,,,vanrooyen2001[130],
talinumtenuissimum,Talinum tenuissimum,,,,Plantae,,,,,,,,,,,,
taphozousmauritianus,Taphozous mauritianus,,,Mauritan tomb bat,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae,Taphozous,"insectivore; body-length: 10-11cm, wing-span: 18-20cm; the dorsal pelage is grizzles grey, the ventral fur is characteristically white; the ears are large and triangular;","savanna, forest, grassland, swamps","BW,MZ,NA,ZA,ZW",,,cillie1997[208],
tapinanthusnatalitius,Tapinanthus natalitius,Agelanthus natalitius subsp. zeyheri;Loranthus zeyheri,,Bird-lime,Plantae,Tracheophyta,Magnoliopsida,Santalales,Loranthaceae,Agelanthus,,,"BW,NA",,"Check, eol: ""Loranthus zeyheri"" (T.n. as synonym)",,
tapinanthusoleifolius,Tapinanthus oleifolius,Tapinanthus quinquangulus; Tapinanthus namaquensis,,,Plantae,,,,,,,,,,,,
tarchonanthuscamphoratus,Tarchonanthus camphoratus,,,Camphor bush,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tarchonanthus,"shrub or tree, 1-8m tall depending on climate, greyish-green, oblongate leaves with whitish felt, creamy-white flowerheads in terminal panicles, the small fruit is covered with white hairs","savanna, grassland, woodland, sandy soil, stony soil","BW,NA",,,vanrooyen2001[58],
tateraleucogaster,Tatera leucogaster,,,Bushveld gerbil,Animalia,Chordata,Mammalia,Rodentia,Muridae,Tatera,omnivore; length: 28cm (including the tail); the fur is orange-brown to reddish-brown; the eyes are large;,"shrubland, grassland","BW,MZ,NA,ZA,ZW",,,cillie1997[214],
taurotragusoryx,Taurotragus oryx,,,Common eland,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Taurotragus,,,"BW,MZ,NA,ZA,ZW",,,,
tchagraaustralis,Tchagra australis,,,Brown-crowned tchagra,Animalia,Chordata,Aves,Passeriformes,Malaconotidae,Tchagra,,,,,,,
tenarischlorantha,Tenaris chlorantha,Brachystelma chloranthum,,Tenaris sp.,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Brachystelma,,,"BW,NA,ZA",,"Check, eol: ""Brachystelma chloranthum""",,
tenebrionidae,Tenebrionidae,,,"Darkling beetle, Darkening beetle",Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Lagria,,,"BW,NA,ZA",,,,
terathopiusecaudatus,Terathopius ecaudatus,,,Bateleur,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Terathopius,"carnivore; body-length: 55-70 cm; black, white and chestnus plumage; short tail; long wings; res face",semi-desert,"BW,NA,ZA",,,sinclair1994[74],
terfezia,Terfezia,,,,Fungi,,,,,,,,,,,,
terfeziapfeilii,Terfezia pfeilii,,,Kalahari truffle,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Kalaharituber,desert truffle; fruit body 3-4cm in diameter; occurs 5-40cm under the surface of the sand; symbiotic relationships with certain plants,,"BW,NA,ZA",,,vanderwalt1999[120],
terminalia,Terminalia,,,Terminalia,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,,,,,,,
terminaliasericea,Terminalia sericea,,,Silver cluster-leaf,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,"4-8m tall, cream to pale yellow flowers, silvery-grey leaves","savanna, sandy soil, dune","BW,NA",,,carruthers2000[270];vanderwalt1999[60];vanrooyen2001[36],
termitidae,Termitidae,,,Termites,Animalia,Arthropoda,Insecta,Isoptera,Termitidae,Gnathamitermes,,,,,,,
testudines,Testudines,,,"Turtles, Tortoises, and Terrapins",Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,,,,,,,
tetradeniariparia,Tetradenia riparia,,,Ginger bush,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Tetradenia,,,"BW,ZA",,,,
tettigoniidae,Tettigoniidae,,,"Katydid, Bush cricket, Long-horned grasshopper",Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,,,,"BW,NA,ZA",,,,
thallomyspaedulcus,Thallomys paedulcus,,,Acacia rat,Animalia,Chordata,Mammalia,Rodentia,Muridae,Thallomys,"herbivore; body-length: 12-16cm, tail-length: 13-21cm; grey-yellow on the back and white on the belly; the long tail is brown; dark rings around the eyes;","savanna, grassland, woodland","BW,MZ,NA,ZA,ZW",,,cillie1997[213],
themedatriandra,Themeda triandra,Anthistiria glauca Desf. ,,Kangaroo grass,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Themeda,,,"BW,ZA",,,,
thryonomysswinderianus,Thryonomys swinderianus,,,Marsh cane rat,Animalia,Chordata,Mammalia,Rodentia,Thryonomyidae,Thryonomys,"herbivore; body-length: 60cm; the Greater Canerat's heavyset body is covered in a coarse, yellowish-brown pelage; the underside is much lighter; they have rounded ears; they are bigger than the Lesser Canerat;",marshland,"BW,MZ,ZA,ZW",,Greater Canerat,cillie1997[178],
tockus,Tockus,,,Tockus (hornbill),Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Tockus,,,,,,,
tockuserythrorhynchus,Tockus erythrorhynchus,,,Red-billed hornbill,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Tockus,,,"BW,ZA",,,,
tockusflavirostris,Tockus flavirostris,,,Eastern yellow-billed hornbill,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Tockus,,,"BW,ZA",,,,
tockusleucomelas,Tockus leucomelas,,,Southern yellow-billed hornbill,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Tockus,,,"BW,NA,ZA,ZW",,,,
tockusnasutus,Tockus nasutus,,,African grey hornbill,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Tockus,,,"BW,NA,ZA",,,,
torgostracheliotus,Torgos tracheliotus,,,Lappet-faced Vulture,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Torgos,"carnivore; body-length: 100 cm; white thighs; white stripe on the underwing; bare, red skin on face and troat",desert,ZM;TZ;KE;SS;NA;ZA;BW;SN;ET;UG;ZW;AE,,,sinclair1994[70],
trachylepiscapensis,Trachylepis capensis,,,Cape three-lined skink,Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,,,"BW,ZA",,,,
trachylepisspilogaster,Trachylepis spilogaster,,,Spiny mabuya,Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,,,"BW,NA,ZA",,,,
trachylepisstriata,Trachylepis striata,,,African striped mabuya,Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,,,"BW,ZA",,,,
trachyphonusvaillantii,Trachyphonus vaillantii,,,Levaillant's barbet,Animalia,Chordata,Aves,Piciformes,Ramphastidae,Trachyphonus,,,"BW,ZA",,,,
tragelaphusangasii,Tragelaphus angasii,,,Nyala,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,"herbivore; height: 110 cm, white vertical stripes on the back, yellow stockinged legs, males are dark blue-grey in colour and have a white chevron mark between the eyes and horns, females are reddish-brown, they lack the chevron mark and horns","savanna, forest, shrubland, grassland, woodland, freshwater","MZ,ZA,ZW",,,cillie1997[24],
tragelaphusscriptus,Tragelaphus scriptus,,,Bushbuck,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,"herbivore; height: 75-110 cm, white spots on the legs and flanks, females are smaller, lighter in colour and lack horns","savanna, forest, shrubland, grassland, woodland, freshwater","BW,ZA",,,cillie1997[22],
tragelaphusspekeii,Tragelaphus spekeii,,,Sitatunga,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,"herbivore; height: 100 cm, long, grey-brown coat, white spots and stripes on the flanks and the back, white patch on the throat, males have horns and are bigger and darker than females","savanna, marshland, swamps","BW,NA",,,cillie1997[26],
tragelaphusstrepsiceros,Tragelaphus strepsiceros,,,Greater kudu,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,"herbivore; height: 140 cm, pale-grey to brownish- grey coat, white, vertical stripes on the flanks, white chevron mark between the eyes, hump on the shoulders, males have twisted horns,","savanna, forest, shrubland, grassland","BW,MZ,NA,ZA,ZW",,,cillie1997[28],
tragiarupestris,Tragia rupestris,,,Tragia sp.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Tragia,,,"BW,NA",,,,
tribulusterrestris,Tribulus terrestris,,,Land calotrops,Plantae,Tracheophyta,Magnoliopsida,Zygophyllales,Zygophyllaceae,Tribulus,"creeping growth, yellow flowers, flower 1 cm in diameter, soft-haired leaves, woody, sharp, spiny fruits that can puncture animals' hoofs, bare feet and bicycle tyres",,"BW,NA,ZA",,,vanderwalt1999[109],
tribuluszeyheri,Tribulus zeyheri,,,Large-flowered devil-thorn,Plantae,Magnoliophyta,Magnoliopsida,Zygophyllales,Zygophyllaceae,Tribulus,"creeping growth, yellow flowers or white with a yellow centre, flower 4 cm in diameter, soft-haired leaves, woody, sharp, spiny fruits that can puncture animals' hoofs, bare feet and bicycle tyres",,"BW,NA,ZA",,,vanderwalt1999[109],
tricholaemaleucomelas,Tricholaema leucomelas,,,Pied barbet,Animalia,Chordata,Aves,Piciformes,Ramphastidae,Tricholaema,,,,,,,
trichophytonschoenleinii,Trichophyton schoenleinii,,,Trichophyton sp.,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Arthrodermataceae,Trichophyton,,,"BW,NA",,,,
trigonocepsoccipitalis,Trigonoceps occipitalis,,,White-headed vulture,,,,,,,carnivore; body-length: 80 cm; dark plumage with large white to grey areas on the wings; head and neck are white; orange bill,forest,,,,sinclair1994[70],
triumfettarhomboidea,Triumfetta rhomboidea,,,Diamond burbark,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Triumfetta,,,"BW,ZA",,,,
tulostomalacticeps,Tulostoma lacticeps,,,Puff ball,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,,,"BW,NA,ZA",,,,
